source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:MF,GO:0046977,TAP binding,0.025692755702589255,True,"""Interacting selectively and non-covalently with TAP protein, transporter associated with antigen processing protein. TAP protein is a heterodimeric peptide transporter consisting of the subunits TAP1 and TAP2."" [PMID:11133832]",9,142,3,18679,0.02112676056338028,0.3333333333333333,query_1,['GO:0005515']
GO:BP,GO:0002456,T cell mediated immunity,0.025771246476713475,True,"""Any process involved in the carrying out of an immune response by a T cell."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",102,138,7,18123,0.050724637681159424,0.06862745098039216,query_1,"['GO:0002449', 'GO:0002460']"
GO:BP,GO:0009607,response to biotic stimulus,0.02704748189259485,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:hb]",1639,138,29,18123,0.21014492753623187,0.017693715680292862,query_1,['GO:0050896']
GO:BP,GO:0002274,myeloid leukocyte activation,0.02786220861677003,True,"""A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:add, ISBN:0781735149]",671,138,17,18123,0.12318840579710146,0.02533532041728763,query_1,['GO:0045321']
GO:BP,GO:0001911,negative regulation of leukocyte mediated cytotoxicity,0.02836932505023302,True,"""Any process that stops, prevents, or reduces the rate of leukocyte mediated cytotoxicity."" [GOC:add, ISBN:0781735149, PMID:11911826]",20,138,4,18123,0.028985507246376812,0.2,query_1,"['GO:0001909', 'GO:0001910', 'GO:0002704', 'GO:0031342']"
GO:MF,GO:0048306,calcium-dependent protein binding,0.029791000714172882,True,"""Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules), in the presence of calcium."" [GOC:jid, PMID:10485905]",83,142,6,18679,0.04225352112676056,0.07228915662650602,query_1,['GO:0005515']
GO:BP,GO:0043299,leukocyte degranulation,0.030589679352826,True,"""The regulated exocytosis of secretory granules by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",538,138,15,18123,0.10869565217391304,0.027881040892193308,query_1,"['GO:0002252', 'GO:0045055', 'GO:0051649']"
GO:CC,GO:0031674,I band,0.0339499928164721,True,"""A region of a sarcomere that appears as a light band on each side of the Z disc, comprising a region of the sarcomere where thin (actin) filaments are not overlapped by thick (myosin) filaments; contains actin, troponin, and tropomyosin; each sarcomere includes half of an I band at each end."" [ISBN:0321204131]",141,148,7,18964,0.0472972972972973,0.04964539007092199,query_1,"['GO:0030017', 'GO:0110165']"
GO:CC,GO:0098576,lumenal side of membrane,0.034330250365073006,True,"""Any side (leaflet) of a membrane that faces the lumen of an organelle."" [GOC:dos]",33,148,4,18964,0.02702702702702703,0.12121212121212122,query_1,"['GO:0031090', 'GO:0098552']"
GO:CC,GO:0030666,endocytic vesicle membrane,0.03509697041577746,True,"""The lipid bilayer surrounding an endocytic vesicle."" [GOC:mah]",190,148,8,18964,0.05405405405405406,0.042105263157894736,query_1,"['GO:0030139', 'GO:0030659', 'GO:0098588']"
GO:BP,GO:0002376,immune system process,0.03687033736222783,True,"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]",3438,138,47,18123,0.34057971014492755,0.013670738801628854,query_1,['GO:0008150']
REAC,REAC:R-HSA-1236974,ER-Phagosome pathway,0.03816865135649731,True,ER-Phagosome pathway,83,95,6,10622,0.06315789473684211,0.07228915662650602,query_1,['REAC:R-HSA-1236975']
MIRNA,MIRNA:hsa-miR-8083,hsa-miR-8083,0.043657577350806526,True,hsa-miR-8083,52,123,5,14823,0.04065040650406504,0.09615384615384616,query_1,['MIRNA:000000']
GO:CC,GO:0030667,secretory granule membrane,0.04384087903595019,True,"""The lipid bilayer surrounding a secretory granule."" [GOC:mah]",308,148,10,18964,0.06756756756756757,0.032467532467532464,query_1,"['GO:0030141', 'GO:0030659', 'GO:0098588']"
GO:CC,GO:0043226,organelle,0.044565400918410415,True,"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]",14027,148,128,18964,0.8648648648648649,0.009125258430170386,query_1,['GO:0110165']
GO:BP,GO:0002479,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",0.04573363439001627,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class I protein complex following intracellular transport via a TAP (transporter associated with antigen processing) pathway. The peptide is typically a fragment of a larger exogenous protein which has been degraded within the cell and is dependent on TAP transport from the cytosol to ER for association with the MHC class I molecule. Class I here refers to classical class I molecules."" [GOC:add, PMID:15224093, PMID:15771591, PMID:16181335]",75,138,6,18123,0.043478260869565216,0.08,query_1,['GO:0042590']
TF,TF:M01858,Factor: AP-2beta; motif: GCNNNGGSCNGVGGGN,0.04673158886155754,True,Factor: AP-2beta; motif: GCNNNGGSCNGVGGGN,7460,151,82,19917,0.543046357615894,0.01099195710455764,query_1,['TF:M00000']
GO:BP,GO:0051707,response to other organism,0.048073704380885415,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]",1600,138,28,18123,0.2028985507246377,0.0175,query_1,"['GO:0043207', 'GO:0044419']"
GO:BP,GO:0043207,response to external biotic stimulus,0.048621778459086974,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]",1601,138,28,18123,0.2028985507246377,0.017489069331667707,query_1,"['GO:0009605', 'GO:0009607']"
REAC,REAC:R-HSA-877300,Interferon gamma signaling,0.0496221409199142,True,Interferon gamma signaling,87,95,6,10622,0.06315789473684211,0.06896551724137931,query_1,['REAC:R-HSA-913531']
CORUM,CORUM:6438,SCNN1A-SCNN1B-SCNN1G complex,0.04981173541478641,True,SCNN1A-SCNN1B-SCNN1G complex,3,27,2,3627,0.07407407407407407,0.6666666666666666,query_1,['CORUM:0000000']
KEGG,KEGG:05320,Autoimmune thyroid disease,0.04993928385790486,True,Autoimmune thyroid disease,49,65,4,8000,0.06153846153846154,0.08163265306122448,query_1,['KEGG:00000']
