"name","length","count_1","rpkm_1","count_2","rpkm_2","count_900","rpkm_900"
"ENSG00000079689",1482,4,0.16231191,4,0.15317403,4,0.1488576
"ENSG00000079691",6147,807,7.8949413,807,7.45047,807,7.240516
"ENSG00000079739",3476,1271,21.988945,1280,20.897943,1280,20.30904
"ENSG00000079785",3004,3436,68.7847,3436,64.91224,3436,63.08301
"ENSG00000079805",4541,2911,38.550438,2911,36.380116,2911,35.354923
"ENSG00000079819",8262,4179,30.417658,4187,28.760149,4187,27.949688
"ENSG00000079841",9089,185,1.2240361,185,1.155125,185,1.1225736
"ENSG00000079931",5225,126,1.4501832,126,1.3685404,126,1.3299749
"ENSG00000079950",16074,644,2.4093533,644,2.273711,644,2.2096379
"ENSG00000079974",4633,338,4.387256,494.5,6.057276,495,5.8925343
"ENSG00000079999",3549,685,11.607085,686,10.969617,686,10.660494
"ENSG00000080007",2513,31,0.74183583,31,0.70007175,31,0.68034375
"ENSG00000080031",3877,263,4.079421,286,4.1864276,286,4.0684543
"ENSG00000080166",5176,21,0.24398528,21,0.23024933,21,0.22376092
"ENSG00000080189",6141,491,4.808183,496,4.5836973,496,4.454529
"ENSG00000080200",10929,1003,5.5189834,1003,5.2082744,1003,5.0615053
"ENSG00000080224",5265,53,0.6053633,53,0.5712824,53,0.5551837
"ENSG00000080293",2391,19,0.47787315,19,0.45096973,19,0.43826142
"ENSG00000080298",11169,287,1.5452765,294,1.493848,294,1.4517514
"ENSG00000080345",15061,1934,7.7222037,1938,7.3025293,1938,7.0967445
"ENSG00000080371",15546,1055,4.0810547,1055,3.8512983,1056.75,3.7489772
"ENSG00000080493",8888,260,1.7591703,261,1.6665173,261,1.6195549
"ENSG00000080503",15589,4102,15.82399,4113,14.973172,4113,14.551229
"ENSG00000080511",1715,0,0,0,0,0,0
"ENSG00000080546",3945,370,5.6401844,370,5.322652,370,5.17266
"ENSG00000080561",2922,71,1.4612237,71,1.3789594,71,1.3401004
"ENSG00000080572",1931,0,0,0,0,0,0
"ENSG00000080573",6174,341,3.3214395,341,3.1344483,341,3.0461197
"ENSG00000080603",13187,4905,22.368229,4915.5,21.154123,4915.5,20.558002
"ENSG00000080608",2321,991,25.676577,991,24.23103,991,23.5482
"ENSG00000080618",1767,0,0,0,0,0,0
"ENSG00000080644",3821,86,1.3535055,86,1.2773055,86,1.2413111
"ENSG00000080709",3485,209,3.6064682,215,3.5011363,215,3.4024744
"ENSG00000080802",6749,604,5.381906,604,5.078914,605.1667,4.9453244
"ENSG00000080815",9212,1281,8.362455,1281,7.8916636,1281,7.6692767
"ENSG00000080819",2825,318,6.7693543,318,6.388252,318,6.208231
"ENSG00000080822",4306,1018,14.217143,1018,13.416743,1018,13.03866
"ENSG00000080823",3899,159,2.4523501,159,2.3142872,159,2.2490706
"ENSG00000080824",4040,16254,241.94547,16527.5,232.16629,16528.166,225.63295
"ENSG00000080839",5812,335,3.4662333,335,3.2710905,335,3.1789112
"ENSG00000080845",7152,3129,26.309746,3129,24.828552,3129,24.128885
"ENSG00000080854",5435,54,0.597493,54,0.5638552,54,0.54796576
"ENSG00000080910",1068,0,0,0,0,0,0
"ENSG00000080986",3433,490,8.58343,490,8.100198,490,7.8719344
"ENSG00000081014",6781,215,1.9067042,215,1.79936,215,1.7486541
"ENSG00000081019",6621,457,4.150794,457,3.9171119,457,3.8067276
"ENSG00000081026",6938,375,3.2503908,376,3.0755792,376,2.9889095
"ENSG00000081041",1218,44,2.172421,44,2.0501175,44,1.9923452
"ENSG00000081051",2484,6822,165.15765,6823,155.88242,6823,151.48965
"ENSG00000081052",9895,64,0.38895807,64,0.3670604,64,0.35671663
"ENSG00000081059",4807,774,9.682899,774,9.13777,774,8.880267
"ENSG00000081087",4634,220,2.8549943,220.5,2.7003865,220.5,2.6242898
"ENSG00000081138",13836,588,2.5556736,588,2.4117935,588,2.3438294
"ENSG00000081148",8337,3,0.021639641,3,0.020421367,3,0.019845894
"ENSG00000081154",2401,868,21.740332,884,20.894571,884,20.305763
"ENSG00000081177",5362,194,2.1757727,194,2.0532804,194,1.9954191
"ENSG00000081181",2045,1170,34.405758,1180,32.746284,1180,31.823496
"ENSG00000081189",9405,222,1.4194914,222,1.3395765,222,1.3018273
"ENSG00000081237",7264,228,1.8875463,228,1.7812808,228,1.7310842
"ENSG00000081248",6168,5,0.048748836,5,0.04600436,5,0.044707958
"ENSG00000081277",5447,3,0.033120926,3,0.031256277,3,0.030375475
"ENSG00000081307",4517,394,5.245474,394,4.950163,394,4.8106675
"ENSG00000081320",6580,404,3.6922753,404,3.4844067,404,3.3862162
"ENSG00000081377",6361,377,3.5641384,390.5,3.4839265,391.83334,3.39731
"ENSG00000081386",5740,197,2.0639203,197,1.9477252,197,1.8928384
"ENSG00000081479",16046,971,3.6390753,971,3.4342017,971,3.337426
"ENSG00000081665",5111,237,2.7885668,237.5,2.6371272,240.16667,2.5915885
"ENSG00000081692",2595,227,5.260501,227,4.964344,227,4.8244486
"ENSG00000081721",1270,266,12.595531,266,11.886425,266,11.551466
"ENSG00000081760",3316,579,10.500322,579,9.909173,579,9.629932
"ENSG00000081791",4970,475,5.747458,475,5.4238863,475,5.2710414
"ENSG00000081800",4205,0,0,0,0,0,0
"ENSG00000081803",6101,160,1.5770938,160,1.4883063,160,1.4463658
"ENSG00000081818",3825,7,0.11005384,7.5,0.111276425,9.325,0.13445489
"ENSG00000081842",6133,546,5.353752,557,5.1541324,558.0833,5.0186315
"ENSG00000081853",6724,2029,18.146503,2029.5,17.129107,2029.5,16.646408
"ENSG00000081870",2374,1479,37.465027,1479,35.355812,1479,34.359486
"ENSG00000081913",6390,483,4.5455337,483,4.289628,483,4.1687465
"ENSG00000081923",6473,98,0.9104562,98,0.8591991,98,0.8349869
"ENSG00000081985",4175,2,0.028807934,2,0.027186098,2,0.026419993
"ENSG00000082014",2634,1024,23.37883,1024,22.062643,1026,21.482796
"ENSG00000082068",3234,784,14.578561,792.5,13.906973,792.5,13.515075
"ENSG00000082074",5754,26,0.2717328,26,0.25643474,26,0.2492084
"ENSG00000082126",2602,4,0.09244668,4,0.08724209,4,0.084783606
"ENSG00000082146",2535,219,5.1952295,261,5.843,262,5.700101
"ENSG00000082153",7515,765,6.121686,1125.5,8.499432,1130.8334,8.299058
"ENSG00000082175",13847,45,0.19543189,45,0.1844294,45,0.1792322
"ENSG00000082196",2802,27,0.5794744,27,0.546851,27,0.53144073
"ENSG00000082212",9100,804,5.313164,804,5.0140424,804,4.872747
"ENSG00000082213",3705,313,5.080363,313,4.7943473,313,4.6592426
"ENSG00000082258",7506,495,3.9658403,495,3.7425706,495,3.637105
"ENSG00000082269",7582,202,1.602161,204,1.5269321,204,1.4839033
"ENSG00000082293",6850,53,0.4652902,53,0.43909517,53,0.42672148
"ENSG00000082397",7547,1995,15.896706,1995,15.001749,1995,14.579
"ENSG00000082438",10183,1878,11.090687,1878,10.466301,1878,10.17136
"ENSG00000082458",6831,461,4.0584035,461,3.8299227,461,3.7219956
"ENSG00000082482",3830,0,0,0,0,0,0
"ENSG00000082497",5219,206,2.37366,206,2.2400272,206,2.1769032
"ENSG00000082512",4090,130,1.9114311,132,1.8315719,132,1.7799582
"ENSG00000082515",3272,301,5.5321226,301,5.2206736,301,5.0735555
"ENSG00000082516",5397,445,4.9584527,445,4.679301,445,4.547438
"ENSG00000082556",5738,0,0,0,0,0.14285715,0.0013730951
"ENSG00000082641",5699,8129,85.77823,8241,82.06436,8241,79.75179
"ENSG00000082684",5821,48,0.49588645,48,0.4679689,48,0.45478156
"ENSG00000082701",7750,1494,11.592777,1496,10.954769,1496,10.646065
"ENSG00000082781",4727,1623,20.647692,1623,19.485264,1623,18.936169
"ENSG00000082805",10443,3610,20.788374,3633,19.743015,3633,19.186657
"ENSG00000082898",6431,3079,28.791862,3083,27.20623,3083,26.43956
"ENSG00000082996",3536,307,5.2211323,308.5,4.9512663,308.5,4.8117394
"ENSG00000083067",16303,74,0.27296236,74,0.25759506,74,0.25033605
"ENSG00000083093",4613,228,2.972282,234,2.878762,234,2.7976387
"ENSG00000083097",8272,423,3.075165,423,2.9020386,423,2.8202593
"ENSG00000083099",6222,335,3.2378252,337.5,3.0783439,343.61667,3.0458143
"ENSG00000083123",3755,178,2.8506813,189,2.8564408,189,2.7759464
"ENSG00000083168",11347,3724,19.736366,3724,18.625244,3724,18.100386
"ENSG00000083223",6415,936,8.774407,939,8.306963,939,8.072873
"ENSG00000083290",6267,384,3.6847677,384,3.4773219,384,3.379331
"ENSG00000083307",5299,268,3.0414414,268,2.8702137,268,2.7893312
"ENSG00000083312",11386,1894,10.003394,1917.5,9.557351,1917.5,9.288026
"ENSG00000083444",3244,3413,63.269447,3414,59.724983,3414,58.041935
"ENSG00000083454",2812,2,0.04277138,2,0.040363427,2,0.039225988
"ENSG00000083457",3858,38,0.59232485,38,0.558978,38,0.54322606
"ENSG00000083520",10835,705,3.9129004,705,3.692611,705,3.5885534
"ENSG00000083535",3730,282,4.5465174,282,4.2905564,282,4.1696486
"ENSG00000083544",3175,320,6.061008,321,5.737658,321,5.575971
"ENSG00000083635",3492,355,6.113539,370.5,6.0212593,370.5,5.8515806
"ENSG00000083642",7497,2084,16.716633,2095,15.858784,2095,15.411883
"ENSG00000083720",3847,375,5.8620253,375,5.5320034,375,5.3761115
"ENSG00000083750",2145,153,4.289461,153,4.0479717,153,3.9339
"ENSG00000083782",1539,0,0,0,0,0,0
"ENSG00000083799",9471,445,2.8255484,445,2.666475,445,2.5913339
"ENSG00000083807",2420,43,1.0685422,44,1.031836,44,1.0027589
"ENSG00000083812",5664,224,2.378282,237,2.3746438,237,2.3077264
"ENSG00000083814",3049,108,2.130124,108,2.010202,108,1.9535545
"ENSG00000083817",2561,77,1.8080888,77,1.7062966,77,1.6582131
"ENSG00000083828",3261,244,4.4996386,248,4.3159285,248,4.194306
"ENSG00000083838",4386,227,3.112403,227,2.93718,227,2.8544104
"ENSG00000083844",12532,544,2.6104603,551,2.4951954,551,2.424881
"ENSG00000083845",2063,8248,240.42964,8254,227.05893,8254.333,220.66933
"ENSG00000083857",15260,5515,21.733496,5516,20.513657,5516,19.935583
"ENSG00000083896",6775,2604,23.113743,2616,21.912998,2616,21.29549
"ENSG00000083937",2751,360,7.869561,360,7.4265184,360,7.2172394
"ENSG00000084070",3449,518,9.031817,518,8.523342,518,8.2831545
"ENSG00000084072",2493,579,13.966735,579,13.180432,579,12.809008
"ENSG00000084073",3108,334,6.462552,334,6.0987215,334,5.92686
"ENSG00000084090",3377,1440,25.64307,1440,24.199411,1440,23.517471
"ENSG00000084092",3415,315,5.5470033,315,5.234717,315.33334,5.092586
"ENSG00000084093",7557,1450,11.538708,1450,10.889099,1451,10.589542
"ENSG00000084110",4477,43,0.5775904,43,0.54507303,43,0.5297129
"ENSG00000084112",13879,1021,4.4239087,1021,4.1748505,1021,4.0572033
"ENSG00000084207",1027,10057,588.8933,10064,556.12646,10065,540.5085
"ENSG00000084234",3999,28095,422.4898,28184,399.96738,28184,388.69632
"ENSG00000084444",5849,85,0.8739285,86,0.8344305,86,0.8109163
"ENSG00000084453",8534,9,0.063420326,9,0.059849873,9,0.058163304
"ENSG00000084463",4801,3451,43.226677,3474,41.064964,3474,39.907757
"ENSG00000084623",1575,1640,62.61839,1650.5,59.471424,1656.5834,58.00854
"ENSG00000084628",2694,118,2.634044,118,2.4857519,118,2.4157035
"ENSG00000084636",6138,2104,20.613771,2106,19.471743,2106,18.92303
"ENSG00000084652",5103,3154,37.168472,3155,35.087074,3155,34.09832
"ENSG00000084674",14828,5132,20.813383,5146,19.695208,5146,19.140198
"ENSG00000084676",7531,1198,9.566273,1202,9.057851,1202,8.802601
"ENSG00000084693",4428,2148,29.171936,2157,27.644955,2157,26.865921
"ENSG00000084710",10591,274,1.5557944,274,1.4682058,274,1.4268318
"ENSG00000084731",5596,424,4.5564513,424,4.299931,424,4.178759
"ENSG00000084733",3535,1752,29.804598,1769.5,28.407597,1769.5,27.607073
"ENSG00000084734",2592,2,0.04640167,2,0.043789335,2,0.042555355
"ENSG00000084754",3124,2391,46.026413,2400,43.5987,2400,42.370094
"ENSG00000084764",2109,1056,30.111052,1056,28.415854,1056,27.615095
"ENSG00000084774",7433,1653,13.373569,1653,12.62066,1653,12.265011
"ENSG00000085063",2732,825,18.159832,826,17.15824,827,16.694908
"ENSG00000085117",3294,246,4.491073,246,4.2382336,246.875,4.1334505
"ENSG00000085185",7840,1701,13.047486,1702,12.320174,1702,11.972992
"ENSG00000085224",13896,3051,13.203559,3067,12.525565,3067,12.172595
"ENSG00000085231",2162,821,22.836317,821,21.550673,821,20.943375
"ENSG00000085265",4981,50,0.6036595,50,0.56967455,50,0.5536211
"ENSG00000085274",5601,379,4.06923,379,3.8401394,379,3.7319243
"ENSG00000085276",8513,118,0.83356214,118,0.786634,118,0.7644667
"ENSG00000085365",4947,294,3.5739133,294,3.3727083,294,3.2776654
"ENSG00000085377",3762,520,8.312337,520,7.844367,520,7.623313
"ENSG00000085382",4758,190,2.401418,190,2.2662222,190,2.2023604
"ENSG00000085415",4050,379,5.6275945,379,5.3107705,379,5.1611133
"ENSG00000085433",4423,218,2.9639997,218,2.7971318,218,2.7183087
"ENSG00000085449",4660,747,9.639916,747,9.097206,747,8.840847
"ENSG00000085465",2243,0,0,0,0,0,0
"ENSG00000085491",6548,553,5.078729,553,4.7928057,553,4.6577444
"ENSG00000085511",5581,617,6.6483173,617,6.274029,617,6.0972266
"ENSG00000085514",1404,121,5.182709,122.5,4.9515634,122.833336,4.8251224
"ENSG00000085552",4052,70,1.0388843,72,1.0084083,73,0.9936024
"ENSG00000085563",4946,16,0.19453801,16,0.18358585,16,0.17841242
"ENSG00000085644",3756,254,4.066743,254,3.8377924,254,3.7296436
"ENSG00000085662",1409,660,28.169006,660,26.583141,660,25.834028
"ENSG00000085719",5384,508,5.6741037,508,5.3546615,508,5.2037673
"ENSG00000085721",3942,338,5.156306,377,5.4274783,393,5.498385
"ENSG00000085733",3383,6227,110.6918,6233,104.5607,6233,101.61418
"ENSG00000085741",2276,239,6.3148675,249,6.208697,249,6.0337358
"ENSG00000085760",3374,484,8.626584,490.5,8.250254,490.5,8.017761
"ENSG00000085788",6257,516,4.95932,517,4.689189,517,4.557048
"ENSG00000085831",9295,38,0.24585146,38,0.23201045,38,0.2254724
"ENSG00000085832",5225,2378,27.36933,2404,26.110882,2404,25.375076
"ENSG00000085840",3157,281,5.3526683,281,5.0513225,281,4.9089766
"ENSG00000085871",1335,64,2.8829513,64,2.7206461,64,2.6439784
"ENSG00000085872",4206,2713,38.78994,2715,36.63312,2715,35.6008
"ENSG00000085978",3742,524,8.421047,525,7.962123,525,7.7377505
"ENSG00000085982",7986,682,5.135629,682,4.8465023,682,4.709928
"ENSG00000085998",3720,569,9.198307,569,8.680459,572,8.480321
"ENSG00000085999",3153,342,6.5229,347,6.2456675,347,6.069665
"ENSG00000086015",6060,1046,10.380007,1048,9.814361,1051.5739,9.570317
"ENSG00000086061",2381,5231,132.11859,5234,124.752045,5234,121.236534
"ENSG00000086062",4901,1609,19.742853,1611,18.654526,1611,18.128841
"ENSG00000086065",2070,1026,29.806818,1036,28.402905,1036,27.602512
"ENSG00000086102",6174,901,8.776003,901,8.281929,901,8.048545
"ENSG00000086159",3122,14,0.2696707,14,0.2544887,14,0.24731721
"ENSG00000086189",3149,278,5.3089757,278,5.0100894,278,4.8689055
"ENSG00000086200",5084,243,2.874348,245,2.7348526,245,2.6577845
"ENSG00000086205",3025,6,0.11927913,6,0.11256392,6,0.109391876
"ENSG00000086232",4630,3104,40.316174,3123,38.27933,3123,37.200623
"ENSG00000086288",2379,16,0.40444934,16,0.38167956,16,0.37092385
"ENSG00000086289",2864,168,3.5275636,168,3.328968,168,3.2351577
"ENSG00000086300",3181,157,2.968073,157,2.8009758,157,2.7220442
"ENSG00000086475",3456,1597,27.7888,1669.5,27.414862,1669.5,26.642311
"ENSG00000086504",1463,745,30.623198,751,29.13191,751,28.310974
"ENSG00000086506",536,0,0,0,0,0,0
"ENSG00000086544",3385,351,6.2357264,351,5.884666,351,5.718836
"ENSG00000086548",3052,5,0.09851992,5,0.092973426,5,0.09035344
"ENSG00000086570",14537,158,0.6536133,159.5,0.6226719,159.5,0.605125
"ENSG00000086589",2755,890,19.427055,890,18.333347,890,17.816713
"ENSG00000086598",3766,6121,97.741875,6123.5,92.27685,6123.5,89.67649
"ENSG00000086619",5361,57,0.6393927,57,0.60339594,57,0.5863923
"ENSG00000086666",3002,480,9.615439,494,9.338769,494,9.075603
"ENSG00000086696",9550,60,0.37782133,60,0.35655066,60,0.34650308
"ENSG00000086712",4401,693,9.469357,694.5,8.95559,694.5,8.703222
"ENSG00000086717",2895,0,0,0,0,0,0
"ENSG00000086730",4241,19,0.26941633,19,0.25424868,19,0.24708395
"ENSG00000086758",15422,21577,84.137375,21589,79.44475,21589,77.20599
"ENSG00000086827",2992,585,11.757984,585,11.09603,585,10.783344
"ENSG00000086848",6524,596,5.4937754,596,5.1844854,596,5.038387
"ENSG00000086967",3593,12,0.20084573,12,0.18953848,12,0.18419729
"ENSG00000086991",5244,436,4.9999123,449,4.859113,449,4.7221837
"ENSG00000087008",3008,182,3.6385818,182,3.433736,182,3.3369734
"ENSG00000087053",4964,554,6.7114534,554,6.3336105,554,6.1551294
"ENSG00000087074",3093,11333,220.34518,11338,208.03188,11338,202.16954
"ENSG00000087076",1281,448,21.031366,454,20.11315,454,19.546362
"ENSG00000087077",2224,647,17.494764,649,16.560875,649,16.09419
"ENSG00000087085",3305,95,1.728585,95,1.6312686,95,1.5852996
"ENSG00000087086",878,20059,1373.8944,20310.5,1312.8027,20311.834,1275.8917
"ENSG00000087087",3031,7264,144.12141,7267,136.0638,7267,132.22952
"ENSG00000087088",1412,630,26.831469,630,25.320904,630,24.60736
"ENSG00000087095",5057,367,4.364271,367,4.1185703,367,4.002509
"ENSG00000087111",3151,477,9.103503,485,8.735076,485,8.488922
"ENSG00000087116",8556,870,6.1148677,871,5.777244,871,5.614442
"ENSG00000087128",2136,0,0,0,0,0,0
"ENSG00000087152",4564,1192,15.706131,1192,14.821903,1192,14.4042225
"ENSG00000087157",2453,245,6.0063014,254,5.876375,254,5.710779
"ENSG00000087191",2090,1930,55.532806,1930,52.406406,1930,50.929596
"ENSG00000087206",3053,921,18.141426,927,17.231627,927,16.74604
"ENSG00000087237",1981,0,0,0,0,0,0
"ENSG00000087245",4933,7136,86.9926,7137,82.106575,7138,79.80399
"ENSG00000087250",1116,0,0,0,0,0,0
"ENSG00000087253",5582,182,1.9607407,183,1.8605212,183,1.8080918
"ENSG00000087258",8783,94,0.64361113,94,0.607377,94,0.5902611
"ENSG00000087263",4647,1109,14.351505,1110,13.555754,1110,13.173753
"ENSG00000087266",10591,699,3.9689791,699,3.7455325,699,3.6399834
"ENSG00000087269",3538,3727,63.349056,3731,59.84678,3731,58.160297
"ENSG00000087274",5057,6188,73.58613,6197,69.54436,6199,67.606415
"ENSG00000087299",6736,103,0.9195466,105.5,0.8888403,106.477776,0.87179846
"ENSG00000087301",4564,125,1.6470356,128,1.5916138,128,1.5467621
"ENSG00000087302",7075,5353,45.49979,5356,42.962296,5356,41.75162
"ENSG00000087303",5045,7136,85.06135,7136,80.272545,7136,78.01047
"ENSG00000087338",4191,180,2.582816,180,2.4374077,180,2.3687217
"ENSG00000087365",3382,12641,224.77419,12693,212.99237,12693,206.99025
"ENSG00000087448",6945,360,3.11723,360,2.9417355,360,2.8588374
"ENSG00000087460",8212,19613,143.6262,19629,135.65088,19631,131.84166
"ENSG00000087470",4654,883,11.409666,887.5,10.822195,887.5,10.517225
"ENSG00000087494",3377,6,0.106846124,6,0.100830875,6,0.09798947
"ENSG00000087495",3709,16,0.25941896,16,0.24481414,16,0.23791529
"ENSG00000087502",5760,588,6.138941,589,5.8031816,589,5.639648
"ENSG00000087510",3005,74,1.4809004,74,1.3975283,74,1.358146
"ENSG00000087586",2928,656,13.473219,663,12.850375,663,12.488252
"ENSG00000087589",4302,4,0.05591498,4,0.052767064,4,0.051280092
"ENSG00000087842",1539,139,5.4314375,139,5.125657,139,4.981216
"ENSG00000087884",1522,207,8.178888,211.5,7.8862233,211.5,7.66399
"ENSG00000087903",4777,166,2.089736,166,1.9720876,166,1.9165143
"ENSG00000087995",3266,193,3.5536914,264,4.587342,265,4.4749575
"ENSG00000088002",1696,7,0.24820516,7,0.23423164,7,0.22763099
"ENSG00000088035",3378,46,0.81891114,46,0.7728079,46,0.7510302
"ENSG00000088038",5436,2495,27.60131,2505.5,26.157022,2505.5,25.419918
"ENSG00000088053",2595,4,0.09269605,4,0.08747742,4,0.08501231
"ENSG00000088179",10562,493,2.8069801,495,2.6596985,495,2.5847483
"ENSG00000088205",3796,923,14.622246,925.5,13.836415,925.5,13.446506
"ENSG00000088247",3868,7687,119.511314,7709.5,113.11315,7714.5,109.99692
"ENSG00000088256",4316,1102,15.354609,1103,14.50332,1104,14.107395
"ENSG00000088280",4194,934,13.392358,938,12.692517,938,12.334843
"ENSG00000088298",1919,239,7.48965,239,7.0679955,239,6.8688197
"ENSG00000088305",4630,852,11.066167,852,10.443161,852,10.148872
"ENSG00000088320",1665,0,0,0,0,0,0
"ENSG00000088325",3605,2949,49.193542,2952,46.47126,2952,45.1617
"ENSG00000088356",1998,162,4.8759375,162,4.601431,162,4.4717627
"ENSG00000088367",9674,1199,7.453353,1199,7.0337424,1200,6.841233
"ENSG00000088386",3106,6,0.11616851,6,0.10962842,6,0.10653909
"ENSG00000088387",10477,1288,7.392946,1292,6.9984026,1292,6.801188
"ENSG00000088448",3428,593,10.402853,593,9.817191,593,9.540543
"ENSG00000088451",1905,75,2.3675811,75,2.2342906,75,2.1713283
"ENSG00000088538",8755,107,0.73496425,107,0.69358706,107,0.6740418
"ENSG00000088543",2914,253,5.221191,253,4.927247,253,4.7883973
"ENSG00000088682",1798,990,33.1119,990,31.247759,990,30.367197
"ENSG00000088726",2525,9,0.21434814,9,0.20228072,9,0.19658045
"ENSG00000088727",4376,144,1.9788996,144,1.8674911,144,1.8148652
"ENSG00000088756",10172,1539,9.098522,1539,8.586291,1539,8.34433
"ENSG00000088766",4117,749,10.940559,750,10.33841,750,10.047074
"ENSG00000088782",514,0,0,0,0,0,0
"ENSG00000088808",5102,186,2.192356,186,2.0689301,186,2.0106277
"ENSG00000088812",8753,1302,8.945253,1302,8.441651,1302,8.203766
"ENSG00000088826",2519,406,9.692514,406,9.146843,406,8.889085
"ENSG00000088827",7886,115,0.87695974,115,0.82758844,115,0.80426705
"ENSG00000088832",2264,862,22.896519,942,23.61282,942,22.94741
"ENSG00000088833",3574,1495,25.155052,1495,23.738867,1495,23.069906
"ENSG00000088836",3630,27,0.44729674,27,0.42211473,27,0.41021955
"ENSG00000088854",6869,476,4.1672735,476,3.9326634,476,3.8218412
"ENSG00000088876",4438,378,5.1220417,378,4.8336797,378,4.697467
"ENSG00000088881",2997,385,7.7252507,385,7.290333,385,7.0848913
"ENSG00000088882",2391,1732,43.56191,1732,41.10945,1732,39.95099
"ENSG00000088888",11771,1905,9.732406,1905,9.184488,1905,8.92567
"ENSG00000088899",5395,266,2.9650278,266,2.798102,266,2.7192516
"ENSG00000088926",3179,0,0,0,0,0,0
"ENSG00000088930",3437,2338,40.90756,2338,38.604534,2338,37.516663
"ENSG00000088970",4391,774,10.60025,774,10.003475,774,9.721577
"ENSG00000088986",2708,2452,54.45157,2455.5,51.45939,2459.5,50.090733
"ENSG00000088992",1046,10,0.57491934,10,0.54255235,10,0.5272633
"ENSG00000089006",3555,1525,25.796978,1539.5,24.576126,1543.8334,23.9508
"ENSG00000089009",2128,16946,478.88824,19263.5,513.73236,19621.084,508.52295
"ENSG00000089012",1870,0,0,0,0,0,0
"ENSG00000089022",11554,1077,5.605598,1081,5.3096595,1081,5.1600337
"ENSG00000089041",5161,36,0.41947612,36,0.39586034,36,0.384705
"ENSG00000089048",3216,606,11.331703,618,10.905505,618,10.598188
"ENSG00000089050",3861,254,3.956148,254,3.7334237,254.8,3.6396432
"ENSG00000089053",3619,519,8.624171,523,8.201371,523,7.970257
"ENSG00000089057",7056,563,4.798311,563,4.528175,563,4.400571
"ENSG00000089060",4832,209,2.6011055,209,2.4546678,209,2.3854952
"ENSG00000089063",2877,926,19.355738,982,19.370686,982,18.82482
"ENSG00000089091",4618,56,0.7292437,56,0.68818855,56,0.6687954
"ENSG00000089094",7751,923,7.1611466,923,6.7579865,923,6.567547
"ENSG00000089101",5427,8,0.08864796,8,0.083657235,8,0.08129978
"ENSG00000089116",2939,9,0.18415415,9,0.1737866,9,0.1688893
"ENSG00000089123",2563,164,3.847989,166,3.675639,166,3.5720594
"ENSG00000089127",4808,51,0.63788784,51,0.60197586,51,0.5850122
"ENSG00000089154",8675,3303,22.896952,3303,21.607895,3303,20.998985
"ENSG00000089157",1955,9962,306.435,11293.5,327.83487,11420.417,322.17688
"ENSG00000089159",6447,1969,18.36651,1975,17.385324,1975,16.895407
"ENSG00000089163",1222,7,0.3444811,7,0.32508743,7,0.3159265
"ENSG00000089169",5925,0,0,0,0,0,0
"ENSG00000089177",7721,443,3.4503946,457,3.3590465,457,3.2643886
"ENSG00000089195",2349,512,13.107671,512,12.369732,512,12.021153
"ENSG00000089199",2646,828,18.818243,828,17.75881,828,17.258368
"ENSG00000089220",1697,1619,57.37248,1634,54.644135,1634,53.104267
"ENSG00000089225",4350,131,1.811009,131,1.7090524,131,1.6608914
"ENSG00000089234",4149,569,8.247217,569,7.782913,569,7.563591
"ENSG00000089248",2348,4338,111.10409,4374.5,105.73133,4374.5,102.75182
"ENSG00000089250",12285,8,0.039160967,8,0.036956273,8,0.035914846
"ENSG00000089280",5122,9423,110.633896,9424,104.41648,9424,101.47403
"ENSG00000089289",1862,759,24.513239,766.5,23.361774,766.5,22.703442
"ENSG00000089327",2667,4211,94.95128,4300,91.49952,4300,88.92106
"ENSG00000089335",3288,378,6.91351,381.5,6.5847015,382.5,6.4159184
"ENSG00000089351",3297,1101,20.082,1101,18.951418,1101,18.417368
"ENSG00000089356",2862,12,0.2521449,12,0.2379496,12,0.23124418
"ENSG00000089472",6868,507,4.439318,507,4.189392,507,4.0713353
"ENSG00000089486",3792,337,5.3444147,338,5.0585,338,4.9159513
"ENSG00000089505",1133,42,2.229246,42,2.1037433,42,2.0444598
"ENSG00000089558",3924,8,0.122602575,8,0.11570026,8,0.11243983
"ENSG00000089597",4020,6263,93.69037,6271,88.5287,6275,86.088844
"ENSG00000089639",3666,216,3.5432343,216,3.3437564,216,3.2495296
"ENSG00000089682",3073,221,4.324823,224,4.1367455,224,4.020172
"ENSG00000089685",3186,867,16.364845,870,15.496971,870,15.060267
"ENSG00000089692",2160,14,0.38977402,14,0.36783043,14,0.35746497
"ENSG00000089693",2720,1212,26.796144,1212.5,25.298,1212.5,24.585104
"ENSG00000089723",4252,75,1.0607343,75,1.0010167,75,0.9728082
"ENSG00000089737",5612,3385,36.27268,3385,34.230587,3385,33.265972
"ENSG00000089775",12229,460,2.262067,460,2.1347167,460,2.0745604
"ENSG00000089818",2769,239,5.1905518,239,4.898333,239,4.7602983
"ENSG00000089820",3914,84,1.290616,84,1.2179567,84,1.1836346
"ENSG00000089847",4423,51,0.6934128,57,0.73136014,57,0.7107504
"ENSG00000089876",3948,256,3.8994327,262,3.766149,262,3.6600192
"ENSG00000089902",5754,724,7.566714,724,7.140721,724,6.9394956
"ENSG00000089916",16085,675,2.5236046,675,2.38153,675,2.3144186
"ENSG00000090006",5478,1461,16.038612,1466,15.187466,1473,14.829958
"ENSG00000090013",873,373,25.694086,373,24.247555,373,23.564259
"ENSG00000090020",5212,1050,12.115002,1050,11.432948,1050,11.110768
