"name","length","count_1","rpkm_1","count_2","rpkm_2","count_900","rpkm_900"
"ENSG00000068650",10066,3279,15.08176,3300,14.82,3304,14.678973
"ENSG00000068654",12749,2654,9.638121,2656.5,9.4194355,2656.5,9.318505
"ENSG00000068697",1765,1856,48.68563,1856,47.536198,1856,47.026844
"ENSG00000068724",5744,574,4.6266327,575,4.525271,575,4.4767823
"ENSG00000068745",4109,1468,16.540836,1468,16.150318,1468,15.977267
"ENSG00000068781",4126,1797,20.164452,1797,19.688381,1797,19.47742
"ENSG00000068784",3681,543,6.829699,544,6.680735,544,6.609151
"ENSG00000068796",3924,2045,24.128586,2045,23.558926,2045,23.30649
"ENSG00000068831",4270,82,0.889106,82,0.86811477,82.666664,0.8657951
"ENSG00000068878",7099,1643,10.715388,1643,10.462406,1643,10.350301
"ENSG00000068885",5210,630,5.598483,631,5.474983,631,5.416319
"ENSG00000068903",2664,766,13.312575,766,12.998275,766,12.858998
"ENSG00000068912",2433,1314,25.00465,1320,24.52579,1320,24.262995
"ENSG00000068971",2787,219,3.6381004,219,3.5522075,219,3.5141454
"ENSG00000068976",3198,883,12.783501,883,12.48169,883,12.347949
"ENSG00000068985",665,0,0,0,0,0,0
"ENSG00000069011",3009,5102,78.50292,5103,76.66454,5103,75.84308
"ENSG00000069018",2987,0,0,0,0,0,0
"ENSG00000069020",13173,715,2.5129793,719,2.4673762,719,2.4409382
"ENSG00000069122",6020,204,1.5689216,213,1.5994633,214,1.5897537
"ENSG00000069188",10723,2466,10.647418,2471,10.417119,2471,10.305499
"ENSG00000069206",4483,10,0.10327586,10,0.10083758,10,0.099757105
"ENSG00000069248",5207,1094,9.727411,1102,9.567207,1102,9.464694
"ENSG00000069275",6496,16318,116.30234,16532.5,115.049225,16538.5,113.85777
"ENSG00000069329",6790,2864,19.528585,2925.5,19.476974,2925.5,19.268278
"ENSG00000069345",4433,2582,26.96659,2586,26.370718,2586,26.088156
"ENSG00000069399",2098,181,3.9942997,181,3.899997,181,3.8582082
"ENSG00000069424",7742,170,1.0166309,172,1.0043069,172,0.9935457
"ENSG00000069431",11616,175,0.6975077,175,0.68104,175,0.6737426
"ENSG00000069482",818,8,0.4527977,8,0.44210747,8,0.43737027
"ENSG00000069493",5850,153,1.2108855,435,3.3614337,607.9702,4.64771
"ENSG00000069509",1196,219,8.477748,219,8.277594,219,8.188899
"ENSG00000069535",2566,54,0.9743268,54,0.9513236,54,0.94113016
"ENSG00000069667",12225,399,1.5110943,399,1.4754184,399,1.4596093
"ENSG00000069696",1375,24,0.8081204,24,0.7890413,24,0.78058666
"ENSG00000069702",7123,9281,60.325283,9283,58.91374,9283,58.282475
"ENSG00000069712",4065,166,1.8906672,166,1.8460298,166,1.8262495
"ENSG00000069764",1000,7,0.32408997,7,0.31643844,7,0.31304777
"ENSG00000069812",5407,9,0.07706438,9,0.07524494,10.333333,0.085466646
"ENSG00000069849",2208,928,19.458818,949.5,19.439589,949.5,19.231293
"ENSG00000069869",7717,979,5.8735642,983,5.758325,983,5.6966243
"ENSG00000069943",2175,155,3.299438,155,3.2215407,155,3.1870217
"ENSG00000069956",5345,4689,40.616272,4858.5,41.0909,4870.8335,40.753803
"ENSG00000069966",9634,254,1.2206597,255,1.1965331,255,1.1837121
"ENSG00000069974",4421,308,3.225505,308,3.1493533,308,3.1156077
"ENSG00000069998",1887,347,8.513833,347,8.312827,347,8.223755
"ENSG00000070010",1983,464,10.833351,467,10.645972,467,10.5319
"ENSG00000070018",10220,2429,11.003838,2430,10.748467,2430,10.633297
"ENSG00000070019",3844,16,0.19270995,16,0.18816021,16,0.18614405
"ENSG00000070031",366,6,0.7589929,6,0.7410736,6,0.73313296
"ENSG00000070047",5523,2122,17.78844,2125,17.393023,2125,17.206656
"ENSG00000070061",5905,1322,10.365233,1333,10.204727,1333,10.095384
"ENSG00000070081",4314,3381,36.285454,3386,35.481174,3386,35.10099
"ENSG00000070087",3085,2300,34.51757,2305,33.7759,2305,33.41399
"ENSG00000070159",9361,113,0.55888665,113,0.5456917,113,0.53984463
"ENSG00000070182",10588,613,2.6804893,616,2.6300132,616,2.6018326
"ENSG00000070190",2955,4,0.0626715,4,0.061191864,4,0.06053619
"ENSG00000070193",3011,164,2.5217419,164,2.4622054,164,2.4358227
"ENSG00000070214",11402,1388,5.6360645,1388,5.503001,1388,5.444036
"ENSG00000070269",5288,329,2.8805273,329,2.81252,329,2.7823837
"ENSG00000070366",7436,1921,11.96067,1922,11.684366,1922,11.559168
"ENSG00000070367",10800,1144,4.9042187,1192.5,4.9914393,1192.5,4.937956
"ENSG00000070371",5737,308,2.4856124,312,2.4584475,312,2.432105
"ENSG00000070388",1311,7,0.24720821,7,0.2413718,7,0.23878549
"ENSG00000070404",3044,658,10.008035,667,9.905408,667,9.799271
"ENSG00000070413",4493,1313,13.52994,1313,13.210506,1313,13.068955
"ENSG00000070423",1694,329,8.99187,329,8.779578,329,8.685505
"ENSG00000070444",4996,695,6.4406533,695,6.288594,695,6.2212114
"ENSG00000070476",3857,513,6.1579375,513,6.0125527,513,5.9481277
"ENSG00000070495",5797,360,2.8751912,361,2.815108,361,2.784944
"ENSG00000070501",1838,214,5.390584,215,5.287911,215,5.231251
"ENSG00000070526",2836,6,0.09795183,6,0.09563926,6,0.094614476
"ENSG00000070540",2035,668,15.197761,668,14.838952,668,14.679952
"ENSG00000070601",5867,58,0.45769846,61,0.47000763,61,0.46497148
"ENSG00000070610",4144,586,6.547046,586,6.392475,586,6.3239794
"ENSG00000070614",8771,2965,15.651037,2966,15.286681,2968,15.133081
"ENSG00000070669",2730,3647,61.850136,3676.5,60.87838,3679.5,60.27521
"ENSG00000070718",4423,476,4.9826174,476.5,4.8700914,476.5,4.8179083
"ENSG00000070729",6397,7,0.050662804,7,0.049466692,7,0.048936654
"ENSG00000070731",2170,47,1.00278,47,0.97910506,47,0.9686139
"ENSG00000070748",2728,618,10.488459,618,10.240833,618,10.131102
"ENSG00000070756",4246,20579,224.3943,21154.5,225.22363,21156.5,222.8314
"ENSG00000070759",3074,211,3.1779432,211,3.102914,211,3.0696664
"ENSG00000070761",1354,1328,45.409523,1328,44.337437,1328,43.86236
"ENSG00000070770",6204,3346,24.97018,3346,24.380651,3346,24.119411
"ENSG00000070778",6397,949,6.8684287,949,6.7062697,949,6.634412
"ENSG00000070785",2178,492,10.45863,492,10.211708,492,10.102289
"ENSG00000070808",5612,563,4.6447062,563,4.535048,563,4.486455
"ENSG00000070814",5726,4305,34.808823,4318,34.089645,4318,33.724373
"ENSG00000070831",3422,1857,25.124617,2440,32.23302,2463.4,32.193447
"ENSG00000070882",7133,166,1.0774655,166,1.0520273,166,1.0407548
"ENSG00000070886",5358,2,0.017282033,2,0.016874015,2,0.01669321
"ENSG00000070915",5567,7,0.058216266,7,0.05684182,7,0.056232758
"ENSG00000070950",6618,432,3.0222092,434,2.9645183,434,2.9327533
"ENSG00000070961",7500,2943,18.167557,2968,17.889318,2968,17.697634
"ENSG00000070985",3962,14,0.16359918,14,0.15973671,14,0.15802513
"ENSG00000071051",2990,1078,16.692259,1080,16.328403,1080,16.153444
"ENSG00000071054",8233,7556,42.491432,7561,41.515694,7561.1113,41.071453
"ENSG00000071073",9112,88,0.44713277,88,0.43657628,88,0.43189836
"ENSG00000071082",5791,9739,77.8625,10697.5,83.506424,10995.167,84.910385
"ENSG00000071127",3256,3798,54.005516,3798,52.73048,3798,52.16547
"ENSG00000071189",12441,949,3.5316565,949,3.4482765,949,3.411328
"ENSG00000071203",1371,2,0.06753985,2,0.06594528,2,0.06523867
"ENSG00000071205",3299,2701,37.906162,2704,37.05233,2704,36.655315
"ENSG00000071242",7555,1259,7.7154064,1269,7.5930862,1269,7.511726
"ENSG00000071243",5181,499,4.4591746,499,4.3538966,499,4.3072443
"ENSG00000071246",6167,1354,10.165114,1354,9.925123,1354,9.818774
"ENSG00000071282",9052,5801,29.670568,5801,28.970066,5801,28.65965
"ENSG00000071462",1400,599,19.809172,599,19.341492,599,19.134247
"ENSG00000071537",8576,4289,23.154682,4289,22.608015,4291,22.3762
"ENSG00000071539",2751,648,10.90566,653,10.730347,653,10.615371
"ENSG00000071553",3173,1539,22.45619,1547,22.039991,1547,21.803831
"ENSG00000071564",6052,2334,17.855396,2356,17.598171,2356.3333,17.41207
"ENSG00000071575",4588,574,5.7923665,574,5.6556125,574,5.5950127
"ENSG00000071626",2293,1859,37.535557,1859,36.64937,1862,36.315178
"ENSG00000071655",6972,2011,13.354334,2014,13.058499,2014,12.918576
"ENSG00000071677",264,0,0,0,0,0,0
"ENSG00000071794",5353,1677,14.50452,1677,14.162078,1677,14.010331
"ENSG00000071859",1803,1015,26.063807,1015,25.44846,1015,25.175777
"ENSG00000071889",1934,621,14.866292,621,14.515309,621,14.359777
"ENSG00000071894",4643,3090,30.812529,3090.5,30.089933,3090.5,29.767519
"ENSG00000071909",6216,23,0.17131065,23,0.16726613,23,0.16547386
"ENSG00000071967",4644,1465,14.605383,1465,14.26056,1465,14.107758
"ENSG00000071991",6860,5,0.03374531,5,0.032948606,5,0.03259556
"ENSG00000071994",5553,1023,8.529342,1023,8.32797,1023,8.238735
"ENSG00000072041",8098,105,0.6003148,105,0.5861418,105,0.5798613
"ENSG00000072042",2588,1562,27.943726,1567,27.37133,1567,27.078045
"ENSG00000072062",3138,1389,20.493534,1417,20.41306,1417,20.194332
"ENSG00000072071",7925,2187,12.776651,2189.5,12.4892645,2189.5,12.355441
"ENSG00000072080",1044,0,0,0,0,0,0
"ENSG00000072110",5215,7589,67.37485,7748.5,67.16678,7748.5,66.44708
"ENSG00000072121",10838,1511,6.454801,1513,6.3107495,1513,6.2431297
"ENSG00000072133",8258,170,0.9531068,170,0.93060464,170,0.9206332
"ENSG00000072134",6556,776,5.480123,795.5,5.4851995,797.8333,5.442342
"ENSG00000072135",3669,528,6.6627536,528,6.5054507,528,6.4357443
"ENSG00000072163",4283,102,1.1026042,102,1.0765724,102,1.0650369
"ENSG00000072182",2741,52,0.87833834,52,0.8576014,52,0.84841216
"ENSG00000072195",12925,1629,5.8352313,1629,5.6974654,1629,5.636417
"ENSG00000072201",5469,225,1.9047682,225,1.859798,225,1.8398701
"ENSG00000072210",4465,1237,12.826725,1237,12.523894,1237,12.389701
"ENSG00000072274",5401,7060,60.519882,7063,59.116158,7063,58.482727
"ENSG00000072310",4963,595,5.550604,595,5.419558,595,5.361487
"ENSG00000072315",5839,7,0.05550436,7,0.05419394,7,0.05361325
"ENSG00000072364",9991,5035,23.332327,5035,22.781467,5035,22.537363
"ENSG00000072401",2659,212,3.6913486,217,3.689203,217,3.6496732
"ENSG00000072415",6360,4398,32.015896,4419,31.409285,4419,31.072733
"ENSG00000072422",4616,1769,17.743103,1769,17.3242,1769,17.13857
"ENSG00000072501",9930,5463,25.471205,5474,24.919924,5474,24.652906
"ENSG00000072506",960,554,26.71813,554,26.087334,554,25.807808
"ENSG00000072518",5909,1547,12.121151,1548,11.842629,1548,11.715735
"ENSG00000072571",3449,716,9.611416,716,9.384497,716,9.283941
"ENSG00000072609",12488,948,3.5146573,948.5,3.4334886,948.5,3.3966987
"ENSG00000072657",10733,111,0.4788168,111,0.46751228,111,0.46250287
"ENSG00000072682",4778,6703,64.95171,6704,63.42771,6707,62.776157
"ENSG00000072694",2129,0,0,8.5,0.18048222,9.166667,0.19255213
"ENSG00000072736",7257,1639,10.456573,1644,10.240847,1644.5,10.134196
"ENSG00000072756",4065,489,5.569495,490,5.4491243,490,5.3907366
"ENSG00000072778",2617,3989,70.57126,3991,68.93967,3991,68.20097
"ENSG00000072786",6115,965,7.306315,965,7.133818,965,7.057379
"ENSG00000072803",4762,884,8.594694,886,8.410765,886,8.320643
"ENSG00000072818",2929,146,2.307815,146,2.2533293,146,2.2291846
"ENSG00000072832",3967,377,4.3999395,377,4.2960596,377,4.250027
"ENSG00000072840",6662,1182,8.214486,1182,8.020548,1185,7.954746
"ENSG00000072849",4251,718,7.8198943,718,7.635272,718,7.5534596
"ENSG00000072858",5095,0,0,0,0,0,0
"ENSG00000072864",5098,365,3.3148248,381,3.3784409,381,3.3422406
"ENSG00000072952",6941,156,1.0405672,156,1.016,156,1.0051136
"ENSG00000072954",2649,32,0.5592881,32,0.5460837,32,0.54023236
"ENSG00000072958",13641,2048,6.951064,2055,6.8101516,2055,6.7371807
"ENSG00000073008",3519,1131,14.880272,1131,14.528959,1131,14.373281
"ENSG00000073050",2911,1484,23.602568,1484,23.045326,1484,22.798395
"ENSG00000073060",4007,293,3.3854454,293,3.3055174,293,3.2700987
"ENSG00000073067",2520,120,2.2046936,120,2.1526423,120,2.1295767
"ENSG00000073111",4285,2437,26.331297,2437,25.709633,2437,25.434153
"ENSG00000073146",5725,41,0.3315705,41,0.32374236,41,0.32027346
"ENSG00000073150",3051,668,10.136822,669,9.912314,670,9.820762
"ENSG00000073169",2315,234,4.679855,234,4.569367,234,4.520406
"ENSG00000073282",6741,21,0.14423229,21,0.14082707,21,0.1393181
"ENSG00000073331",5410,171,1.4634112,171,1.4288611,171,1.4135509
"ENSG00000073350",4883,810,7.680082,812,7.517276,812,7.4367275
"ENSG00000073417",4157,386,4.299073,386,4.197575,388,4.1741138
"ENSG00000073464",6789,220,1.5003217,220,1.4649003,220,1.4492037
"ENSG00000073536",5434,406,3.4591863,406,3.3775172,406,3.341327
"ENSG00000073578",2426,1955,37.30985,2030.5,37.83584,2088.5833,38.50114
"ENSG00000073584",8197,3720,21.011427,3836,21.155088,3836,20.92841
"ENSG00000073598",1388,20,0.6671263,20,0.65137595,20,0.6443964
"ENSG00000073605",1809,53,1.3564533,53,1.3244283,53,1.310237
"ENSG00000073614",11088,3933,16.422462,3942,16.071432,3943,15.903259
"ENSG00000073670",4734,23,0.22494023,23,0.21962954,23,0.2172762
"ENSG00000073711",7262,1272,8.109581,1274,7.930569,1274,7.8455925
"ENSG00000073712",4300,3535,38.06173,3540,37.215683,3541,36.827312
"ENSG00000073734",4775,21,0.20361674,21,0.19880947,21,0.19667923
"ENSG00000073737",3750,8,0.098770276,8,0.09643838,8,0.095405035
"ENSG00000073754",2191,0,0,0,0,0,0
"ENSG00000073756",4514,30,0.30769983,30,0.30043525,30,0.29721606
"ENSG00000073792",3826,4822,58.3512,5024,59.360264,5025.6665,58.7437
"ENSG00000073803",12024,452,1.7404318,452,1.6993414,453.83334,1.6879517
"ENSG00000073849",6049,351,2.686526,351,2.623099,351,2.5949924
"ENSG00000073861",2572,0,0,0,0,0,0
"ENSG00000073910",13534,2742,9.380129,2755,9.202093,2755,9.103492
"ENSG00000073921",4010,2326,26.855478,2327,26.232712,2327,25.951626
"ENSG00000073969",4812,764,7.3508115,1274,11.9683695,1281.5,11.90983
"ENSG00000074047",6838,1348,9.127006,1349,8.918135,1349,8.8225765
"ENSG00000074054",8707,2745,14.5962515,2748,14.26722,2748,14.114346
"ENSG00000074071",1045,1652,73.19161,1652,71.46361,1652,70.69787
"ENSG00000074181",8798,1404,7.388405,1410,7.2447987,1410,7.1671705
"ENSG00000074201",3148,2941,43.254154,2960.5,42.512978,2960.5,42.05745
"ENSG00000074211",4974,10,0.093081154,10,0.090883575,10,0.08990975
"ENSG00000074219",2686,747,12.876035,753,12.67302,753,12.537229
"ENSG00000074266",3630,581,7.4103217,584,7.272729,584,7.1948013
"ENSG00000074276",4565,17,0.17241526,17,0.16834465,17,0.16654083
"ENSG00000074317",1610,3,0.08627062,3,0.08423383,3,0.083331265
"ENSG00000074319",2707,829,14.178616,831,13.877267,831,13.728571
"ENSG00000074356",12770,2248,8.150288,2248,7.957865,2248,7.8725963
"ENSG00000074370",4884,30,0.28438923,30,0.277675,30,0.2746997
"ENSG00000074410",6413,1135,8.194117,1135,8.00066,1136,7.9219055
"ENSG00000074416",6135,357,2.6941464,357,2.6305394,357,2.602353
"ENSG00000074527",3829,38,0.45947912,38,0.44863114,38,0.44382402
"ENSG00000074582",2751,275,4.628174,275,4.5189056,275,4.470485
"ENSG00000074590",7008,596,3.9374921,596,3.8445308,596,3.8033364
"ENSG00000074603",9355,1170,5.790414,1170,5.653706,1170,5.593127
"ENSG00000074621",6629,697,4.8680196,697,4.753089,697,4.7021594
"ENSG00000074657",8108,4327,24.708178,4599.5,25.644135,4643.5,25.612047
"ENSG00000074660",3447,48,0.6447146,48,0.6294933,48,0.62274826
"ENSG00000074695",5521,8679,72.78124,8691,71.16119,8691,70.39869
"ENSG00000074696",3967,2640,30.811247,2640,30.083815,2640,29.761465
"ENSG00000074706",7496,20,0.12352873,20,0.12061229,20,0.11931993
"ENSG00000074755",11748,1953,7.696723,1955,7.522704,1955,7.442098
"ENSG00000074771",2042,0,0,0,0,0,0
"ENSG00000074800",2395,25595,494.78574,25658,484.2933,25658,479.10406
"ENSG00000074803",5807,16,0.12756622,16,0.12455447,16,0.12321986
"ENSG00000074842",1538,702,21.132376,702,20.633455,702,20.412367
"ENSG00000074855",4494,277,2.853739,277,2.786364,277.33334,2.7598252
"ENSG00000074935",2142,277,5.987256,277,5.845901,277,5.7832623
"ENSG00000074964",4695,552,5.44341,566,5.4496927,566,5.391299
"ENSG00000074966",3106,12,0.17887405,12,0.17465095,12,0.17277956
"ENSG00000075035",5226,13,0.11517056,13,0.112451464,13,0.11124654
"ENSG00000075043",10406,76,0.3381406,76,0.33015734,76,0.32661968
"ENSG00000075073",2871,20,0.3225257,20,0.3149111,20,0.31153682
"ENSG00000075089",2715,294,5.0135465,294,4.89518,294,4.842728
"ENSG00000075131",2084,211,4.6876187,211,4.576947,211,4.527905
"ENSG00000075142",2926,659,10.427463,665,10.273974,665,10.163889
"ENSG00000075151",7066,4734,31.018599,4734,30.28627,4734,29.961752
"ENSG00000075188",2798,267,4.4180546,267,4.3137474,267,4.2675257
"ENSG00000075213",8846,1158,6.060789,1158,5.917698,1158,5.8542895
"ENSG00000075218",3112,439,6.5311923,439,6.3769956,441,6.3374066
"ENSG00000075223",5269,2442,21.45779,2442,20.951187,2442,20.726694
"ENSG00000075234",2835,506,8.263518,506,8.068422,506,7.981969
"ENSG00000075239",2885,338,5.424234,338,5.2961717,338,5.239423
"ENSG00000075240",4885,339,3.2129405,340,3.146339,340,3.1126258
"ENSG00000075275",11528,535,2.1486583,535,2.09793,535,2.0754507
"ENSG00000075290",2112,56,1.2276134,56,1.1986303,56,1.185787
"ENSG00000075292",8429,3903,21.438286,3926.5,21.058174,3926.5,20.832535
"ENSG00000075303",4045,300,3.4337626,303,3.3862207,303,3.3499372
"ENSG00000075336",4970,514,4.788222,514,4.675175,514,4.6250806
"ENSG00000075340",11507,326,1.3116653,326,1.2806978,326,1.266975
"ENSG00000075388",3233,0,0,0,0,0,0
"ENSG00000075391",15293,759,2.2978232,764,2.258353,764,2.2341547
"ENSG00000075399",3018,436,6.6885934,436,6.53068,436,6.460704
"ENSG00000075407",12787,634,2.2955573,639.5,2.2608047,639.5,2.2365801
"ENSG00000075413",3892,2224,26.456324,2225,25.843323,2225,25.56641
"ENSG00000075415",6856,5747,38.80949,5755.5,37.94927,5755.5,37.54264
"ENSG00000075420",8754,5765,30.490202,5815.5,30.031132,5815.5,29.709347
"ENSG00000075426",7060,9777,64.1163,9782,62.634575,9782,61.96344
"ENSG00000075429",1311,0,0,0,0,0,0
"ENSG00000075461",3380,460,6.300988,460,6.1522264,460,6.086305
"ENSG00000075539",12462,1523,5.6582184,1527,5.5391417,1527,5.4797893
"ENSG00000075568",6772,2173,14.856288,2173,14.505542,2173,14.350114
"ENSG00000075618",3307,6471,90.59511,6836,93.44564,6836,92.44437
"ENSG00000075624",2516,72123,1327.1826,76458,1373.7366,76501.61,1359.7921
"ENSG00000075643",6160,124,0.9319841,124,0.9099806,124,0.9002301
"ENSG00000075651",9265,1439,7.1908946,1439,7.0211225,1439,6.945891
"ENSG00000075673",4442,3,0.03126873,3,0.030530497,3,0.030203361
"ENSG00000075702",4766,326,3.1668763,326,3.0921085,326,3.0589764
"ENSG00000075711",6708,4902,33.83357,4908,33.075214,4908,32.720814
"ENSG00000075785",2361,5311,104.14726,5359,102.60746,5359,101.50802
"ENSG00000075790",7180,745,4.80396,745,4.6905417,745,4.640282
"ENSG00000075826",4612,122,1.2247236,122,1.1958086,122,1.1829956
"ENSG00000075856",5302,1976,17.254992,1976,16.847614,1976,16.667091
"ENSG00000075884",4345,1,0.010655596,1,0.010404025,1,0.010292546
"ENSG00000075886",1546,6,0.17968395,8,0.23392232,8,0.23141584
"ENSG00000075891",5105,12,0.10883111,12,0.10626168,12,0.10512308
"ENSG00000075914",1055,233,10.225181,233,9.983771,233,9.876795
"ENSG00000075945",4578,631,6.3814754,631,6.2308135,631,6.16405
"ENSG00000075975",2848,722,11.737206,726,11.52359,726,11.400114
"ENSG00000076003",3736,2155,26.705944,2155,26.075436,2155,25.796036
"ENSG00000076043",1345,3218,110.77233,3218,108.157074,3218,106.99816
"ENSG00000076053",7550,1210,7.420035,1262.5,7.559196,1263.2715,7.482768
"ENSG00000076067",8480,1584,8.648223,1697,9.046429,1699.1833,8.96101
"ENSG00000076108",9371,6144,30.35518,6145,29.64334,6145,29.325708
"ENSG00000076201",5250,1664,14.67444,1664,14.327988,1664,14.174462
"ENSG00000076242",3143,1320,19.444513,1320,18.985443,1320,18.782013
"ENSG00000076248",2385,511,9.919735,511,9.685536,511,9.581756
"ENSG00000076258",2252,208,4.276244,208,4.175285,208,4.1305466
"ENSG00000076321",3421,452,6.117203,452,5.97278,452,5.9087815
"ENSG00000076344",2420,107,2.0470853,107,1.9987551,107,1.9773383
"ENSG00000076351",7024,1081,7.1253915,1083,6.9700375,1083,6.8953533
"ENSG00000076356",11444,7788,31.507622,7796,30.795351,7796,30.465378
"ENSG00000076382",4085,1516,17.182037,1518,16.798515,1518,16.618517
"ENSG00000076513",4148,787,8.784226,787,8.576837,787,8.484936
"ENSG00000076554",5088,236,2.1474965,239,2.1234496,239,2.1006968
"ENSG00000076555",9771,713,3.3784544,713,3.2986913,713,3.2633457
"ENSG00000076604",3414,918,12.449351,925.5,12.25474,925.5,12.123429
"ENSG00000076641",10744,1719,7.407598,1720.5,7.2390213,1720.5,7.1614547
"ENSG00000076650",3492,694,9.201376,694,8.984138,694,8.887873
"ENSG00000076662",2231,135,2.8015716,135,2.7354286,135,2.7061183
"ENSG00000076685",3638,2054,26.139982,2059,25.584965,2061.3333,25.339504
"ENSG00000076706",3313,873,12.200014,873,11.911981,873,11.784343
"ENSG00000076716",4960,771,7.1968136,771,7.0269017,771,6.951608
"ENSG00000076770",12006,793,3.0580347,793,2.9858365,793,2.953843
"ENSG00000076826",4179,103,1.1411228,103,1.1141818,103,1.1022432
"ENSG00000076864",4160,680,7.5680346,685,7.443692,685,7.3639326
"ENSG00000076924",2667,1198,20.797031,1198,20.306028,1198,20.088448
"ENSG00000076928",4487,1078,11.123213,1078,10.860601,1078,10.744229
"ENSG00000076944",3340,367,5.0872974,367,4.96719,367,4.913966
"ENSG00000076984",3478,1064,14.163794,1065,13.842394,1065,13.694072
"ENSG00000077009",1141,1,0.040577184,1,0.039619185,1,0.039194662
"ENSG00000077044",6796,655,4.462266,656,4.363567,656,4.316811
"ENSG00000077063",6510,303,2.1549103,303,2.1040342,303,2.0814896
"ENSG00000077080",1537,0,0,0,0,0,0
"ENSG00000077092",3460,511,6.837736,511,6.676302,511,6.604765
"ENSG00000077097",5517,4740,39.777996,4748,38.904415,4748,38.487553
"ENSG00000077147",6218,4610,34.32557,4620,33.587868,4620,33.22797
"ENSG00000077150",3788,895,10.939075,895,10.680811,895,10.566366
"ENSG00000077152",922,127,6.3773513,127,6.2267866,127,6.160066
"ENSG00000077157",16587,778,2.1715972,785.5,2.1407676,789.1667,2.127715
"ENSG00000077232",21031,3043,6.6989937,3048,6.5515823,3048.8215,6.4831285
"ENSG00000077235",7165,5724,36.98716,5726,36.126537,5726,35.739437
"ENSG00000077238",4936,128,1.2006111,128,1.1722655,128,1.1597047
"ENSG00000077254",4839,1727,16.523584,1734,16.198868,1736.4166,16.04763
"ENSG00000077264",9520,88,0.42796993,88,0.41786587,88,0.4133884
"ENSG00000077274",3568,481,6.2414827,481,6.0941257,481,6.0288267
"ENSG00000077279",10203,37,0.1678964,37,0.16393247,37.5,0.1643675
"ENSG00000077312",1686,1454,39.927708,1454,38.985043,1454,38.567314
"ENSG00000077327",3069,53,0.79955167,53,0.78067476,53,0.77230984
"ENSG00000077348",1184,151,5.904631,151,5.765227,151,5.7034526
"ENSG00000077380",3452,2483,33.302242,3398.5,44.504883,3411.1667,44.19211
"ENSG00000077420",3598,230,2.959608,230,2.8897338,230,2.8587701
"ENSG00000077454",3036,537,8.189174,539,8.025612,539,7.939617
"ENSG00000077458",4762,406,3.947337,406,3.854143,406,3.8128455
"ENSG00000077463",1791,173,4.4721675,174,4.391823,174,4.344764
"ENSG00000077498",2485,14,0.260837,14,0.25467882,14,0.2519499
"ENSG00000077514",4798,705,6.8029366,705,6.642324,705,6.571151
"ENSG00000077522",5114,36,0.32591873,36,0.318224,36,0.31481424
"ENSG00000077549",2734,2871,48.618576,2878,47.586464,2878,47.076576
"ENSG00000077585",2047,63,1.4249192,63,1.3912779,63,1.3763703
"ENSG00000077616",4680,1090,10.783213,1090,10.528628,1094.125,10.455232
"ENSG00000077684",9129,2406,12.202251,2409,11.92902,2409,11.8012
"ENSG00000077713",2783,226,3.759783,233,3.7847211,233,3.7441676
"ENSG00000077721",2975,843,13.119224,843,12.809488,843,12.672234
"ENSG00000077782",7106,3484,22.699718,3484,22.163794,3484,21.926308
"ENSG00000077800",1708,0,0,1,0.026466914,1.3333334,0.034911092
"ENSG00000077935",4253,16,0.17417754,16,0.17006533,16,0.16824307
"ENSG00000077942",5917,23336,182.59648,23353,178.41537,23353,176.50365
"ENSG00000077943",6755,1120,7.6764464,1121.5,7.505249,1121.5,7.42483
"ENSG00000077984",930,12,0.59740084,12,0.58329666,12,0.5770466
"ENSG00000078018",10644,178,0.7742526,178,0.75597304,178,0.74787277
"ENSG00000078043",15849,569,1.6621796,578,1.648607,578,1.6309421
"ENSG00000078053",3940,74,0.869567,74,0.8490371,74,0.83993965
"ENSG00000078061",3129,866,12.813857,866,12.511331,866,12.377271
"ENSG00000078070",3147,554,8.150431,554,7.958005,554,7.8727345
"ENSG00000078081",3791,7,0.08548931,7,0.08347096,7,0.082576565
"ENSG00000078098",2836,93,1.5182534,93,1.4824085,93,1.4665244
"ENSG00000078114",10440,512,2.270581,517,2.2386243,517,2.2146373
"ENSG00000078124",7508,521,3.21278,521,3.1369286,521,3.1033163
"ENSG00000078140",5245,1264,11.1575575,1274.5,10.9846325,1274.5,10.866931
"ENSG00000078142",12165,1614,6.142695,1614,5.99767,1614,5.933405
"ENSG00000078177",9744,2388,11.34657,2392.5,11.099562,2392.5,10.98063
"ENSG00000078237",3776,219,2.6852188,219,2.6218226,219,2.5937297
"ENSG00000078246",3086,1232,18.48342,1295,18.969898,1321,19.143417
"ENSG00000078269",9737,658,3.1287313,658,3.0548642,658,3.0221312
"ENSG00000078295",6642,57,0.39732283,57,0.3879423,57,0.3837855
"ENSG00000078304",8465,2329,12.738258,2630.5,14.047612,2631.5,13.902374
"ENSG00000078328",7260,30,0.1913164,30,0.18679954,30,0.18479797
"ENSG00000078369",3340,9952,137.9531,9961,134.81793,9963,133.40013
"ENSG00000078399",2060,15,0.33712548,15,0.32916617,15,0.32563916
"ENSG00000078401",2033,73,1.662467,73,1.6232172,73,1.6058245
"ENSG00000078403",6005,1329,10.246593,1329,10.004679,1329,9.897478
"ENSG00000078487",2582,95,1.7034717,95,1.6632539,95,1.645432
"ENSG00000078549",6832,56,0.37949646,56,0.3705368,56,0.36656648
"ENSG00000078579",1688,0,0,0,0,0,0
